tweet_id,timestamp,retweeted_status_id,expanded_urls,rating_numerator,rating_denominator,rate_ratio,name,jpg_url,dog_breed,dog_conf,retweet_count,favorite_count,dog_attr
837820167694528512,2017-03-04 00:21:08,,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,1.0,,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden_retriever,0.887625,8952,37277,pupper
837471256429613056,2017-03-03 01:14:41,,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12,10,1.0,Vincent,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian_elkhound,0.976255,2631,13967,
837366284874571778,2017-03-02 18:17:34,,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13,10,1.0,Lucy,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American_Staffordshire_terrier,0.660085,6005,23074,puppo
837110210464448512,2017-03-02 01:20:01,,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,1.0,Clark,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_husky,0.767696,2731,17480,pupper
836260088725786625,2017-02-27 17:01:56,,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13,10,1.0,Lucy,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,Pembroke,0.0579162,4850,23177,
835574547218894849,2017-02-25 19:37:50,,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11,10,1.0,Eli,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,American_Staffordshire_terrier,0.109544,4121,19447,
835297930240217089,2017-02-25 01:18:40,,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,1.0,Ash,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276,3381,17847,
835264098648616962,2017-02-24 23:04:14,,"https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",12,10,1.0,Lola,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake_Bay_retriever,0.0875033,1939,8503,
835172783151792128,2017-02-24 17:01:22,,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12,10,1.0,,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_collie,0.663138,6516,28552,
834931633769889797,2017-02-24 01:03:08,,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",12,10,1.0,Tucker,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,soft-coated_wheaten_terrier,0.196476,1878,11838,
834786237630337024,2017-02-23 15:25:23,,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,1.0,Tobi,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_terrier,0.156276,6159,22943,
834574053763584002,2017-02-23 01:22:14,,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13,10,1.0,,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,golden_retriever,0.226564,2882,14993,doggo
834458053273591808,2017-02-22 17:41:18,,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,1.0,Chester,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_ridgeback,0.468619,1899,10512,
834209720923721728,2017-02-22 01:14:30,,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,1.0,Wilson,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,0.754799,5476,22594,
833863086058651648,2017-02-21 02:17:06,,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,1.0,Bentley,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969,2729,14661,
833826103416520705,2017-02-20 23:50:09,,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,1.0,Charlie,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054,3904,16728,
833722901757046785,2017-02-20 17:00:04,,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,1.0,Bronte,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,0.918144,3636,22585,
833479644947025920,2017-02-20 00:53:27,,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,1.0,Poppy,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,0.727039,2357,16258,
833124694597443584,2017-02-19 01:23:00,,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12,10,1.0,Gidget,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999,5513,22133,pupper
832998151111966721,2017-02-18 17:00:10,,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,1.0,Rhino,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036,2522,14549,doggo
832757312314028032,2017-02-18 01:03:09,,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,1.0,Willow,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888,4127,18423,
832636094638288896,2017-02-17 17:01:29,,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,1.0,Orion,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,0.5250319999999999,3220,17379,
832397543355072512,2017-02-17 01:13:34,,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12,10,1.0,Eevee,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916,2548,13126,
832369877331693569,2017-02-16 23:23:38,,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,1.0,Charlie,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,3652,18792,
832215726631055365,2017-02-16 13:11:05,7.932864763017994e+17,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,1.0,Moreton,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan_hound,0.274637,10723,0,
832040443403784192,2017-02-16 01:34:34,7.69940425801171e+17,"https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1",12,10,1.0,Klein,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature_pinscher,0.796313,11131,0,
832032802820481025,2017-02-16 01:04:13,,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,1.0,Miguel,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712,4746,13887,doggo
831939777352105988,2017-02-15 18:54:34,,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,1.0,Emanuel,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,0.153862,7031,26404,doggo
831911600680497154,2017-02-15 17:02:36,,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,1.0,Kuyu,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,7458,30380,
831670449226514432,2017-02-15 01:04:21,,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,1.0,Daisy,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001,2059,11469,
831650051525054464,2017-02-14 23:43:18,,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,1.0,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo_dog,0.530416,2243,7908,
831552930092285952,2017-02-14 17:17:22,,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,1.0,Dutch,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415,2632,9872,
831322785565769729,2017-02-14 02:02:51,,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,1.0,Pete,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,0.999715,1744,10042,doggo
831315979191906304,2017-02-14 01:35:49,,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,1.0,,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,0.982755,1264,7117,pupper
831309418084069378,2017-02-14 01:09:44,,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,1.0,Scooter,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389,2786,12819,
831262627380748289,2017-02-13 22:03:49,,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,1.0,Tucker,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.26332300000000003,2350,13066,
830956169170665475,2017-02-13 01:46:03,,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,1.0,Reggie,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,1735,8735,
830097400375152640,2017-02-10 16:53:37,,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,1.0,Samson,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,0.442713,3455,10804,
829878982036299777,2017-02-10 02:25:42,8.269586533285929e+17,"https://twitter.com/dog_rates/status/826958653328592898/photo/1,https://twitter.com/dog_rates/status/826958653328592898/photo/1",12,10,1.0,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001,5757,0,doggo
829861396166877184,2017-02-10 01:15:49,,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,1.0,Mia,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,0.394486,2243,13441,
829501995190984704,2017-02-09 01:27:41,,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,1.0,Leo,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851,12224,34913,
829449946868879360,2017-02-08 22:00:52,,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,1.0,,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador_retriever,0.315163,2329,11519,doggo
829374341691346946,2017-02-08 17:00:26,,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13,10,1.0,Astrid,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire_bullterrier,0.757547,10706,38074,doggo
829141528400556032,2017-02-08 01:35:19,,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,1.0,Malcolm,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,0.57314,8530,26952,
829011960981237760,2017-02-07 17:00:28,,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,1.0,Dexter,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221,18627,58302,
828650029636317184,2017-02-06 17:02:17,,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,1.0,one,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,0.649209,1544,10467,
828408677031882754,2017-02-06 01:03:14,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,1.0,Bear,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.13303299999999998,1477,8398,
828381636999917570,2017-02-05 23:15:47,,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,1.0,Doobert,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,0.392535,2554,13864,doggo
828376505180889089,2017-02-05 22:55:23,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,1.0,Beebop,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999,1216,8112,
828372645993398273,2017-02-05 22:40:03,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,1.0,Alexander,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,0.663047,3344,13756,
828011680017821696,2017-02-04 22:45:42,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,1.0,Brutus,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662,2451,11411,
827933404142436356,2017-02-04 17:34:40,,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,1.0,Kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,0.8061149999999999,5987,22180,pupper
827653905312006145,2017-02-03 23:04:02,,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,1.0,Boots,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555,3433,16983,
827600520311402496,2017-02-03 19:31:54,,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,1.0,Tucker,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.32563800000000004,1082,8143,
827324948884643840,2017-02-03 01:16:53,,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,1.0,Ralphie,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,0.352486,3510,17523,
827199976799354881,2017-02-02 17:00:17,,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,1.0,Charlie,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999,2579,11659,
826958653328592898,2017-02-02 01:01:21,,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,1.0,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001,5757,23767,doggo
826848821049180160,2017-02-01 17:44:55,,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,1.0,Cupid,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,0.858764,11878,40325,doggo
826598365270007810,2017-02-01 01:09:42,,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,1.0,Pawnd,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,0.628119,2709,11117,
826476773533745153,2017-01-31 17:06:32,,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,1.0,Pilot,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,0.7418600000000001,4821,20275,doggo
826240494070030336,2017-01-31 01:27:39,,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,1.0,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_bulldog,0.903048,2965,14614,
826204788643753985,2017-01-30 23:05:46,,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,1.0,,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,0.782058,1075,5361,doggo
825829644528148480,2017-01-29 22:15:05,,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,1.0,Toby,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,0.8534069999999999,2848,14025,
825535076884762624,2017-01-29 02:44:34,,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,1.0,,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,0.681495,19669,56413,puppo
825147591692263424,2017-01-28 01:04:51,,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,1.0,Sweet,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823,5244,20181,
825026590719483904,2017-01-27 17:04:02,,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,1.0,Pablo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,0.524454,1483,7020,puppo
824775126675836928,2017-01-27 00:24:48,,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,1.0,Scooter,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499,4069,16508,
824663926340194305,2017-01-26 17:02:56,,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,1.0,Wilson,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488,1993,11113,
824325613288833024,2017-01-25 18:38:36,,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,1.0,,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,0.990793,11848,12999,pupper
823939628516474880,2017-01-24 17:04:50,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,1.0,Cash,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.23407600000000006,3123,11755,
823699002998870016,2017-01-24 01:08:40,,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,1.0,Winston,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Norfolk_terrier,0.107543,2772,13826,
823581115634085888,2017-01-23 17:20:14,,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,1.0,Crawford,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German_shepherd,0.194044,3031,14376,
823269594223824897,2017-01-22 20:42:21,8.222448165201551e+17,"https://twitter.com/dog_rates/status/822244816520155136/photo/1,https://twitter.com/dog_rates/status/822244816520155136/photo/1",11,10,1.0,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441,11421,0,
822975315408461824,2017-01-22 01:12:59,,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,1.0,Albus,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Pembroke,0.233162,3958,19139,
822872901745569793,2017-01-21 18:26:02,,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,1.0,,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland_terrier,0.196015,48265,132810,puppo
822859134160621569,2017-01-21 17:31:20,,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,1.0,Hobbes,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,0.332897,2622,14576,
822647212903690241,2017-01-21 03:29:14,8.224890570873897e+17,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,1.0,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.416769,7390,0,
822610361945911296,2017-01-21 01:02:48,,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,1.0,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker_spaniel,0.6644869999999999,3423,16327,
822489057087389700,2017-01-20 17:00:46,,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,1.0,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.416769,7390,20083,
822462944365645825,2017-01-20 15:17:01,,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,1.0,Gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,0.960199,17209,31800,pupper
822244816520155136,2017-01-20 00:50:15,,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,1.0,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441,11421,38832,
821886076407029760,2017-01-19 01:04:45,,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,1.0,Jimison,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,0.26623800000000003,2692,12582,
821813639212650496,2017-01-18 20:16:54,7.806013036177326e+17,"https://twitter.com/dog_rates/status/780601303617732608/photo/1,https://twitter.com/dog_rates/status/780601303617732608/photo/1",12,10,1.0,Hercules,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint_Bernard,0.995143,3839,0,
821765923262631936,2017-01-18 17:07:18,,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,1.0,Duchess,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden_retriever,0.980071,1899,9317,doggo
821522889702862852,2017-01-18 01:01:34,,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,1.0,Harlso,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,0.7635390000000001,2030,8871,
821407182352777218,2017-01-17 17:21:47,,https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,1.0,Sundance,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish_setter,0.5054960000000001,5053,13075,doggo
821149554670182400,2017-01-17 00:18:04,,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,1.0,Luca,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_shepherd,0.515933,2320,9718,
821107785811234820,2017-01-16 21:32:06,,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,1.0,,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,0.85659,2487,10645,doggo
821044531881721856,2017-01-16 17:20:45,,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,1.0,Flash,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_sheepdog,0.14802,2636,14021,
820749716845686786,2017-01-15 21:49:15,,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,1.0,Sunny,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever,0.8380120000000001,11525,34984,
820690176645140481,2017-01-15 17:52:40,,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84,70,1.0,,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West_Highland_white_terrier,0.872064,3716,13518,
820446719150292993,2017-01-15 01:45:15,8.001414224018309e+17,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,1.0,Peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,2980,0,
820314633777061888,2017-01-14 17:00:24,,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,1.0,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_setter,0.940724,648,3706,
819952236453363712,2017-01-13 17:00:21,,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,1.0,Oliver,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_Staffordshire_terrier,0.925505,1369,5927,puppo
819588359383371776,2017-01-12 16:54:26,,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,1.0,Jazzy,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479350000000001,2271,10606,
